116507,2018-03-27 00:00:00,1899-12-30 03:32:10,1899-12-30 03:32:10,"A","START",2018-03-27 00:00:00,1899-12-30 03:32:10
116509,2018-03-27 00:00:00,1899-12-30 04:53:04,1899-12-30 04:53:42,"A","MENU ",2018-03-27 00:00:00,1899-12-30 04:53:42
116510,2018-03-27 00:00:00,1899-12-30 04:53:49,1899-12-30 04:57:13,"A","WIN1 ",2018-03-27 00:00:00,1899-12-30 04:57:13
116512,2018-03-27 00:00:00,1899-12-30 04:54:46,1899-12-30 04:55:07,"A","MENU ",2018-03-27 00:00:00,1899-12-30 04:55:07
116513,2018-03-27 00:00:00,1899-12-30 04:55:14,1899-12-30 04:55:45,"A","MENU ",2018-03-27 00:00:00,1899-12-30 04:55:45
116515,2018-03-27 00:00:00,1899-12-30 04:57:16,1899-12-30 04:58:30,"A","WIN1 ",2018-03-27 00:00:00,1899-12-30 04:58:30
116516,2018-03-27 00:00:00,1899-12-30 04:58:33,1899-12-30 04:59:11,"A","WIN1 ",2018-03-27 00:00:00,1899-12-30 04:59:11
116517,2018-03-27 00:00:00,1899-12-30 05:07:48,1899-12-30 05:08:31,"A","MENU ",2018-03-27 00:00:00,1899-12-30 05:08:31
116519,2018-03-27 00:00:00,1899-12-30 05:08:37,1899-12-30 05:09:31,"A","MENU ",2018-03-27 00:00:00,1899-12-30 05:09:31
116521,2018-03-27 00:00:00,1899-12-30 05:08:38,1899-12-30 05:10:29,"A","WIN1 ",2018-03-27 00:00:00,1899-12-30 05:10:29
116522,2018-03-27 00:00:00,1899-12-30 05:10:32,1899-12-30 05:14:18,"A","WIN1 ",2018-03-27 00:00:00,1899-12-30 05:14:18
116523,2018-03-27 00:00:00,1899-12-30 05:12:10,1899-12-30 05:12:45,"A","MENU ",2018-03-27 00:00:00,1899-12-30 05:12:45
116525,2018-03-27 00:00:00,1899-12-30 05:14:21,1899-12-30 05:15:23,"A","WIN1 ",2018-03-27 00:00:00,1899-12-30 05:15:23
116527,2018-03-27 00:00:00,1899-12-30 05:14:40,1899-12-30 05:15:13,"A","MENU ",2018-03-27 00:00:00,1899-12-30 05:15:13
116528,2018-03-27 00:00:00,1899-12-30 05:15:26,1899-12-30 05:16:38,"A","WIN1 ",2018-03-27 00:00:00,1899-12-30 05:16:38
116529,2018-03-27 00:00:00,1899-12-30 05:21:12,1899-12-30 05:21:42,"A","MENU ",2018-03-27 00:00:00,1899-12-30 05:21:42
116531,2018-03-27 00:00:00,1899-12-30 05:21:51,1899-12-30 05:23:04,"A","WIN1 ",2018-03-27 00:00:00,1899-12-30 05:23:04
116532,2018-03-27 00:00:00,1899-12-30 05:28:58,1899-12-30 05:29:20,"A","MENU ",2018-03-27 00:00:00,1899-12-30 05:29:20
116534,2018-03-27 00:00:00,1899-12-30 05:29:26,1899-12-30 05:30:40,"A","WIN1 ",2018-03-27 00:00:00,1899-12-30 05:30:40
116535,2018-03-27 00:00:00,1899-12-30 05:31:33,1899-12-30 05:32:03,"A","MENU ",2018-03-27 00:00:00,1899-12-30 05:32:03
116537,2018-03-27 00:00:00,1899-12-30 05:32:12,1899-12-30 05:38:12,"A","WIN1 ",2018-03-27 00:00:00,1899-12-30 05:38:12
116538,2018-03-27 00:00:00,1899-12-30 05:35:43,1899-12-30 05:36:00,"A","MENU ",2018-03-27 00:00:00,1899-12-30 05:36:00
116539,2018-03-27 00:00:00,1899-12-30 05:36:11,1899-12-30 05:38:51,"A","MENU ",2018-03-27 00:00:00,1899-12-30 05:38:51
116541,2018-03-27 00:00:00,1899-12-30 05:38:57,1899-12-30 05:39:19,"A","MENU ",2018-03-27 00:00:00,1899-12-30 05:39:19
116543,2018-03-27 00:00:00,1899-12-30 05:39:00,1899-12-30 05:40:25,"A","WIN1 ",2018-03-27 00:00:00,1899-12-30 05:40:25
116544,2018-03-27 00:00:00,1899-12-30 05:40:29,1899-12-30 05:41:15,"A","WIN1 ",2018-03-27 00:00:00,1899-12-30 05:41:15
116545,2018-03-27 00:00:00,1899-12-30 05:42:02,1899-12-30 05:42:27,"A","MENU ",2018-03-27 00:00:00,1899-12-30 05:42:27
116547,2018-03-27 00:00:00,1899-12-30 05:42:40,1899-12-30 05:44:12,"A","WIN1 ",2018-03-27 00:00:00,1899-12-30 05:44:12
116548,2018-03-27 00:00:00,1899-12-30 05:45:39,1899-12-30 05:46:06,"A","MENU ",2018-03-27 00:00:00,1899-12-30 05:46:06
116550,2018-03-27 00:00:00,1899-12-30 05:46:14,1899-12-30 05:47:48,"A","WIN1 ",2018-03-27 00:00:00,1899-12-30 05:47:48
116551,2018-03-27 00:00:00,1899-12-30 05:49:33,1899-12-30 05:50:01,"A","MENU ",2018-03-27 00:00:00,1899-12-30 05:50:01
116553,2018-03-27 00:00:00,1899-12-30 05:50:10,1899-12-30 05:51:07,"A","WIN1 ",2018-03-27 00:00:00,1899-12-30 05:51:07
116555,2018-03-27 00:00:00,1899-12-30 05:50:39,1899-12-30 05:50:57,"A","MENU ",2018-03-27 00:00:00,1899-12-30 05:50:57
116556,2018-03-27 00:00:00,1899-12-30 05:51:10,1899-12-30 05:51:36,"A","WIN1 ",2018-03-27 00:00:00,1899-12-30 05:51:36
116557,2018-03-27 00:00:00,1899-12-30 05:53:05,1899-12-30 05:53:27,"A","MENU ",2018-03-27 00:00:00,1899-12-30 05:53:27
116559,2018-03-27 00:00:00,1899-12-30 05:53:36,1899-12-30 05:54:22,"A","WIN1 ",2018-03-27 00:00:00,1899-12-30 05:54:22
116560,2018-03-27 00:00:00,1899-12-30 05:56:49,1899-12-30 05:57:10,"A","MENU ",2018-03-27 00:00:00,1899-12-30 05:57:10
116562,2018-03-27 00:00:00,1899-12-30 05:57:17,1899-12-30 05:58:14,"A","WIN1 ",2018-03-27 00:00:00,1899-12-30 05:58:14
116563,2018-03-27 00:00:00,1899-12-30 06:00:22,1899-12-30 06:00:48,"A","MENU ",2018-03-27 00:00:00,1899-12-30 06:00:48
116565,2018-03-27 00:00:00,1899-12-30 06:00:57,1899-12-30 06:01:45,"A","WIN1 ",2018-03-27 00:00:00,1899-12-30 06:01:45
116566,2018-03-27 00:00:00,1899-12-30 06:05:08,1899-12-30 06:05:43,"A","MENU ",2018-03-27 00:00:00,1899-12-30 06:05:43
116568,2018-03-27 00:00:00,1899-12-30 06:05:52,1899-12-30 06:07:00,"A","WIN1 ",2018-03-27 00:00:00,1899-12-30 06:07:00
116570,2018-03-27 00:00:00,1899-12-30 06:06:28,1899-12-30 06:06:50,"A","MENU ",2018-03-27 00:00:00,1899-12-30 06:06:50
116571,2018-03-27 00:00:00,1899-12-30 06:07:04,1899-12-30 06:09:07,"A","WIN1 ",2018-03-27 00:00:00,1899-12-30 06:09:07
116572,2018-03-27 00:00:00,1899-12-30 06:09:39,1899-12-30 06:10:10,"A","MENU ",2018-03-27 00:00:00,1899-12-30 06:10:10
116574,2018-03-27 00:00:00,1899-12-30 06:10:17,1899-12-30 06:11:14,"A","WIN1 ",2018-03-27 00:00:00,1899-12-30 06:11:14
116575,2018-03-27 00:00:00,1899-12-30 06:12:51,1899-12-30 06:13:19,"A","MENU ",2018-03-27 00:00:00,1899-12-30 06:13:19
116578,2018-03-27 00:00:00,1899-12-30 06:13:26,1899-12-30 06:14:02,"A","MENU ",2018-03-27 00:00:00,1899-12-30 06:14:02
116579,2018-03-27 00:00:00,1899-12-30 06:13:28,1899-12-30 06:14:35,"A","WIN1 ",2018-03-27 00:00:00,1899-12-30 06:14:35
116580,2018-03-27 00:00:00,1899-12-30 06:14:37,1899-12-30 06:15:06,"A","WIN1 ",2018-03-27 00:00:00,1899-12-30 06:15:06
116581,2018-03-27 00:00:00,1899-12-30 06:17:11,1899-12-30 06:17:33,"A","MENU ",2018-03-27 00:00:00,1899-12-30 06:17:33
116584,2018-03-27 00:00:00,1899-12-30 06:17:41,1899-12-30 06:18:09,"A","MENU ",2018-03-27 00:00:00,1899-12-30 06:18:09
