340232,2018-04-01 00:00:00,1899-12-30 03:33:42,1899-12-30 03:33:42,"A","START",2018-04-01 00:00:00,1899-12-30 03:33:42
340233,2018-04-01 00:00:00,1899-12-30 06:16:39,1899-12-30 06:17:31,"A","MENU ",2018-04-01 00:00:00,1899-12-30 06:17:31
340235,2018-04-01 00:00:00,1899-12-30 06:17:42,1899-12-30 06:19:47,"A","WIN1 ",2018-04-01 00:00:00,1899-12-30 06:19:47
340236,2018-04-01 00:00:00,1899-12-30 06:33:53,1899-12-30 06:36:04,"A","MENU ",2018-04-01 00:00:00,1899-12-30 06:36:04
340238,2018-04-01 00:00:00,1899-12-30 06:36:15,1899-12-30 06:37:32,"A","WIN1 ",2018-04-01 00:00:00,1899-12-30 06:37:32
340240,2018-04-01 00:00:00,1899-12-30 06:36:59,1899-12-30 06:37:30,"A","MENU ",2018-04-01 00:00:00,1899-12-30 06:37:30
340241,2018-04-01 00:00:00,1899-12-30 06:37:42,1899-12-30 06:39:08,"A","WIN1 ",2018-04-01 00:00:00,1899-12-30 06:39:08
340242,2018-04-01 00:00:00,1899-12-30 06:48:18,1899-12-30 06:48:38,"A","MENU ",2018-04-01 00:00:00,1899-12-30 06:48:38
340244,2018-04-01 00:00:00,1899-12-30 06:48:48,1899-12-30 06:50:58,"A","WIN1 ",2018-04-01 00:00:00,1899-12-30 06:50:58
340245,2018-04-01 00:00:00,1899-12-30 07:07:49,1899-12-30 07:08:44,"A","MENU ",2018-04-01 00:00:00,1899-12-30 07:08:44
340247,2018-04-01 00:00:00,1899-12-30 07:08:54,1899-12-30 07:09:56,"A","WIN1 ",2018-04-01 00:00:00,1899-12-30 07:09:56
340248,2018-04-01 00:00:00,1899-12-30 07:31:24,1899-12-30 07:31:47,"A","MENU ",2018-04-01 00:00:00,1899-12-30 07:31:47
340250,2018-04-01 00:00:00,1899-12-30 07:31:58,1899-12-30 07:33:26,"A","WIN1 ",2018-04-01 00:00:00,1899-12-30 07:33:26
340251,2018-04-01 00:00:00,1899-12-30 07:36:57,1899-12-30 07:37:18,"A","MENU ",2018-04-01 00:00:00,1899-12-30 07:37:18
340253,2018-04-01 00:00:00,1899-12-30 07:37:28,1899-12-30 07:38:44,"A","WIN1 ",2018-04-01 00:00:00,1899-12-30 07:38:44
340254,2018-04-01 00:00:00,1899-12-30 07:59:51,1899-12-30 08:00:21,"A","MENU ",2018-04-01 00:00:00,1899-12-30 08:00:21
340256,2018-04-01 00:00:00,1899-12-30 08:00:34,1899-12-30 08:01:19,"A","WIN1 ",2018-04-01 00:00:00,1899-12-30 08:01:19
340257,2018-04-01 00:00:00,1899-12-30 08:18:28,1899-12-30 08:19:32,"A","MENU ",2018-04-01 00:00:00,1899-12-30 08:19:32
340259,2018-04-01 00:00:00,1899-12-30 08:19:46,1899-12-30 08:20:56,"A","WIN1 ",2018-04-01 00:00:00,1899-12-30 08:20:56
340260,2018-04-01 00:00:00,1899-12-30 08:23:12,1899-12-30 08:24:02,"A","MENU ",2018-04-01 00:00:00,1899-12-30 08:24:02
340262,2018-04-01 00:00:00,1899-12-30 08:24:13,1899-12-30 08:26:05,"A","WIN1 ",2018-04-01 00:00:00,1899-12-30 08:26:05
340263,2018-04-01 00:00:00,1899-12-30 08:34:29,1899-12-30 08:35:49,"A","MENU ",2018-04-01 00:00:00,1899-12-30 08:35:49
340265,2018-04-01 00:00:00,1899-12-30 08:36:02,1899-12-30 08:38:09,"A","WIN1 ",2018-04-01 00:00:00,1899-12-30 08:38:09
340266,2018-04-01 00:00:00,1899-12-30 08:44:47,1899-12-30 08:45:27,"A","MENU ",2018-04-01 00:00:00,1899-12-30 08:45:27
340268,2018-04-01 00:00:00,1899-12-30 08:45:37,1899-12-30 08:47:45,"A","WIN1 ",2018-04-01 00:00:00,1899-12-30 08:47:45
340269,2018-04-01 00:00:00,1899-12-30 08:47:49,1899-12-30 08:50:52,"A","WIN1 ",2018-04-01 00:00:00,1899-12-30 08:50:52
340270,2018-04-01 00:00:00,1899-12-30 09:00:02,1899-12-30 09:00:57,"A","MENU ",2018-04-01 00:00:00,1899-12-30 09:00:57
340272,2018-04-01 00:00:00,1899-12-30 09:01:10,1899-12-30 09:03:23,"A","WIN1 ",2018-04-01 00:00:00,1899-12-30 09:03:23
340273,2018-04-01 00:00:00,1899-12-30 09:05:26,1899-12-30 09:06:12,"A","MENU ",2018-04-01 00:00:00,1899-12-30 09:06:12
340276,2018-04-01 00:00:00,1899-12-30 09:06:14,1899-12-30 09:07:16,"A","MENU ",2018-04-01 00:00:00,1899-12-30 09:07:16
340277,2018-04-01 00:00:00,1899-12-30 09:06:21,1899-12-30 09:07:41,"A","WIN1 ",2018-04-01 00:00:00,1899-12-30 09:07:41
340278,2018-04-01 00:00:00,1899-12-30 09:07:43,1899-12-30 09:07:54,"A","WIN1 ",2018-04-01 00:00:00,1899-12-30 09:07:54
340279,2018-04-01 00:00:00,1899-12-30 09:08:14,1899-12-30 09:09:25,"A","MENU ",2018-04-01 00:00:00,1899-12-30 09:09:25
340281,2018-04-01 00:00:00,1899-12-30 09:09:28,1899-12-30 09:10:14,"A","MENU ",2018-04-01 00:00:00,1899-12-30 09:10:14
340283,2018-04-01 00:00:00,1899-12-30 09:09:39,1899-12-30 09:10:49,"A","WIN1 ",2018-04-01 00:00:00,1899-12-30 09:10:49
