0,2018-03-29 00:00:00,1899-12-30 03:32:27,1899-12-30 03:32:27,"A","START",2018-03-29 00:00:00,1899-12-30 03:32:27
0,2018-03-29 00:00:00,1899-12-30 05:00:01,1899-12-30 05:00:36,"A","WIN 2",2018-03-29 00:00:00,1899-12-30 06:21:13
0,2018-03-29 00:00:00,1899-12-30 05:00:38,1899-12-30 05:01:26,"A","WIN 2",2018-03-29 00:00:00,1899-12-30 06:22:03
0,2018-03-29 00:00:00,1899-12-30 05:03:27,1899-12-30 05:03:51,"A","GREET",2018-03-29 00:00:00,1899-12-30 06:24:28
0,2018-03-29 00:00:00,1899-12-30 05:03:27,1899-12-30 05:04:07,"A","MENU ",2018-03-29 00:00:00,1899-12-30 06:24:44
0,2018-03-29 00:00:00,1899-12-30 05:05:43,1899-12-30 05:05:57,"A","GREET",2018-03-29 00:00:00,1899-12-30 06:26:34
0,2018-03-29 00:00:00,1899-12-30 05:05:43,1899-12-30 05:06:41,"A","MENU ",2018-03-29 00:00:00,1899-12-30 06:27:18
0,2018-03-29 00:00:00,1899-12-30 05:04:17,1899-12-30 05:08:38,"A","WIN 2",2018-03-29 00:00:00,1899-12-30 06:29:15
0,2018-03-29 00:00:00,1899-12-30 05:08:41,1899-12-30 05:09:58,"A","WIN 2",2018-03-29 00:00:00,1899-12-30 06:30:35
0,2018-03-29 00:00:00,1899-12-30 05:09:36,1899-12-30 05:10:11,"A","GREET",2018-03-29 00:00:00,1899-12-30 06:30:48
0,2018-03-29 00:00:00,1899-12-30 05:09:36,1899-12-30 05:10:17,"A","MENU ",2018-03-29 00:00:00,1899-12-30 06:30:54
0,2018-03-29 00:00:00,1899-12-30 05:10:25,1899-12-30 05:11:13,"A","WIN 2",2018-03-29 00:00:00,1899-12-30 06:31:50
0,2018-03-29 00:00:00,1899-12-30 05:12:29,1899-12-30 05:12:55,"A","MENU ",2018-03-29 00:00:00,1899-12-30 06:33:32
0,2018-03-29 00:00:00,1899-12-30 05:12:59,1899-12-30 05:13:26,"A","GREET",2018-03-29 00:00:00,1899-12-30 06:34:03
0,2018-03-29 00:00:00,1899-12-30 05:12:59,1899-12-30 05:14:09,"A","MENU ",2018-03-29 00:00:00,1899-12-30 06:34:46
